id,RUL
5507,123
5508,122
5509,121
5510,120
5511,119
5512,118
5513,117
5514,116
5515,115
5516,114
5517,113
5518,112
5519,111
5520,110
5521,109
5522,108
5523,107
5524,106
5525,105
5526,104
5527,103
5528,102
5529,101
5530,100
5531,99
5532,98
5533,97
5534,96
5535,95
5536,94
5537,93
5538,92
5539,91
5540,90
5541,89
5542,88
5543,87
5544,86
5545,85
5546,84
5547,83
5548,82
5549,81
5550,80
5551,79
5552,78
5553,77
5554,76
5555,75
5556,74
5557,73
5558,72
5559,71
5560,70
5561,69
5562,68
5563,67
5564,66
5565,65
5566,64
5567,63
5568,62
5569,61
5570,60
5571,59
5572,58
5573,57
5574,56
5575,55
5576,54
5577,53
5578,52
5579,51
5580,50
5581,49
5582,48
5583,47
5584,46
5585,45
5586,44
5587,43
5588,42
5589,41
5590,40
5591,39
5592,38
5593,37
5594,36
5595,35
5596,34
5597,33
5598,32
5599,31
5600,30
5601,29
5602,28
5603,27
5604,26
5605,25
5606,24
5607,23
5608,22
5609,21
5610,20
5611,19
5612,18
5613,17
5614,16
5615,15
5616,14
5617,13
5618,12
5619,11
5620,10
5621,9
5622,8
5623,7
5624,6
5625,5
5626,4
5627,3
5628,2
5629,1
5630,0
5631,162
5632,161
5633,160
5634,159
5635,158
5636,157
5637,156
5638,155
5639,154
5640,153
5641,152
5642,151
5643,150
5644,149
5645,148
5646,147
5647,146
5648,145
5649,144
5650,143
5651,142
5652,141
5653,140
5654,139
5655,138
5656,137
5657,136
5658,135
5659,134
5660,133
5661,132
5662,131
5663,130
5664,129
5665,128
5666,127
5667,126
5668,125
5669,124
5670,123
5671,122
5672,121
5673,120
5674,119
5675,118
5676,117
5677,116
5678,115
5679,114
5680,113
5681,112
5682,111
5683,110
5684,109
5685,108
5686,107
5687,106
5688,105
5689,104
5690,103
5691,102
5692,101
5693,100
5694,99
5695,98
5696,97
5697,96
5698,95
5699,94
5700,93
5701,92
5702,91
5703,90
5704,89
5705,88
5706,87
5707,86
5708,85
5709,84
5710,83
5711,82
5712,81
5713,80
5714,79
5715,78
5716,77
5717,76
5718,75
5719,74
5720,73
5721,72
5722,71
5723,70
5724,69
5725,68
5726,67
5727,66
5728,65
5729,64
5730,63
5731,62
5732,61
5733,60
5734,59
5735,58
5736,57
5737,56
5738,55
5739,54
5740,53
5741,52
5742,51
5743,50
5744,49
5745,48
5746,47
5747,46
5748,45
5749,44
5750,43
5751,42
5752,41
5753,40
5754,39
5755,38
5756,37
5757,36
5758,35
5759,34
5760,33
5761,32
5762,31
5763,30
5764,29
5765,28
5766,27
5767,26
5768,25
5769,24
5770,23
5771,22
5772,21
5773,20
5774,19
5775,18
5776,17
5777,16
5778,15
5779,14
5780,13
5781,12
5782,11
5783,10
5784,9
5785,8
5786,7
5787,6
5788,5
5789,4
5790,3
5791,2
5792,1
5793,0
5794,193
5795,192
5796,191
5797,190
5798,189
5799,188
5800,187
5801,186
5802,185
5803,184
5804,183
5805,182
5806,181
5807,180
5808,179
5809,178
5810,177
5811,176
5812,175
5813,174
5814,173
5815,172
5816,171
5817,170
5818,169
5819,168
5820,167
5821,166
5822,165
5823,164
5824,163
5825,162
5826,161
5827,160
5828,159
5829,158
5830,157
5831,156
5832,155
5833,154
5834,153
5835,152
5836,151
5837,150
5838,149
5839,148
5840,147
5841,146
5842,145
5843,144
5844,143
5845,142
5846,141
5847,140
5848,139
5849,138
5850,137
5851,136
5852,135
5853,134
5854,133
5855,132
5856,131
5857,130
5858,129
5859,128
5860,127
5861,126
5862,125
5863,124
5864,123
5865,122
5866,121
5867,120
5868,119
5869,118
5870,117
5871,116
5872,115
5873,114
5874,113
5875,112
5876,111
5877,110
5878,109
5879,108
5880,107
5881,106
5882,105
5883,104
5884,103
5885,102
5886,101
5887,100
5888,99
5889,98
5890,97
5891,96
5892,95
5893,94
5894,93
5895,92
5896,91
5897,90
5898,89
5899,88
5900,87
5901,86
5902,85
5903,84
5904,83
5905,82
5906,81
5907,80
5908,79
5909,78
5910,77
5911,76
5912,75
5913,74
5914,73
5915,72
5916,71
5917,70
5918,69
5919,68
5920,67
5921,66
5922,65
5923,64
5924,63
5925,62
5926,61
5927,60
5928,59
5929,58
5930,57
5931,56
5932,55
5933,54
5934,53
5935,52
5936,51
5937,50
5938,49
5939,48
5940,47
5941,46
5942,45
5943,44
5944,43
5945,42
5946,41
5947,40
5948,39
5949,38
5950,37
5951,36
5952,35
5953,34
5954,33
5955,32
5956,31
5957,30
5958,29
5959,28
5960,27
5961,26
5962,25
5963,24
5964,23
5965,22
5966,21
5967,20
5968,19
5969,18
5970,17
5971,16
5972,15
5973,14
5974,13
5975,12
5976,11
5977,10
5978,9
5979,8
5980,7
5981,6
5982,5
5983,4
5984,3
5985,2
5986,1
5987,0
5988,233
5989,232
5990,231
5991,230
5992,229
5993,228
5994,227
5995,226
5996,225
5997,224
5998,223
5999,222
6000,221
6001,220
6002,219
6003,218
6004,217
6005,216
6006,215
6007,214
6008,213
6009,212
6010,211
6011,210
6012,209
6013,208
6014,207
6015,206
6016,205
6017,204
6018,203
6019,202
6020,201
6021,200
6022,199
6023,198
6024,197
6025,196
6026,195
6027,194
6028,193
6029,192
6030,191
6031,190
6032,189
6033,188
6034,187
6035,186
6036,185
6037,184
6038,183
6039,182
6040,181
6041,180
6042,179
6043,178
6044,177
6045,176
6046,175
6047,174
6048,173
6049,172
6050,171
6051,170
6052,169
6053,168
6054,167
6055,166
6056,165
6057,164
6058,163
6059,162
6060,161
6061,160
6062,159
6063,158
6064,157
6065,156
6066,155
6067,154
6068,153
6069,152
6070,151
6071,150
6072,149
6073,148
6074,147
6075,146
6076,145
6077,144
6078,143
6079,142
6080,141
6081,140
6082,139
6083,138
6084,137
6085,136
6086,135
6087,134
6088,133
6089,132
6090,131
6091,130
6092,129
6093,128
6094,127
6095,126
6096,125
6097,124
6098,123
6099,122
6100,121
6101,120
6102,119
6103,118
6104,117
6105,116
6106,115
6107,114
6108,113
6109,112
6110,111
6111,110
6112,109
6113,108
6114,107
6115,106
6116,105
6117,104
6118,103
6119,102
6120,101
6121,100
6122,99
6123,98
6124,97
6125,96
6126,95
6127,94
6128,93
6129,92
6130,91
6131,90
6132,89
6133,88
6134,87
6135,86
6136,85
6137,84
6138,83
6139,82
6140,81
6141,80
6142,79
6143,78
6144,77
6145,76
6146,75
6147,74
6148,73
6149,72
6150,71
6151,70
6152,69
6153,68
6154,67
6155,66
6156,65
6157,64
6158,63
6159,62
6160,61
6161,60
6162,59
6163,58
6164,57
6165,56
6166,55
6167,54
6168,53
6169,52
6170,51
6171,50
6172,49
6173,48
6174,47
6175,46
6176,45
6177,44
6178,43
6179,42
6180,41
6181,40
6182,39
6183,38
6184,37
6185,36
6186,35
6187,34
6188,33
6189,32
6190,31
6191,30
6192,29
6193,28
6194,27
6195,26
6196,25
6197,24
6198,23
6199,22
6200,21
6201,20
6202,19
6203,18
6204,17
6205,16
6206,15
6207,14
6208,13
6209,12
6210,11
6211,10
6212,9
6213,8
6214,7
6215,6
6216,5
6217,4
6218,3
6219,2
6220,1
6221,0
6222,190
6223,189
6224,188
6225,187
6226,186
6227,185
6228,184
6229,183
6230,182
6231,181
6232,180
6233,179
6234,178
6235,177
6236,176
6237,175
6238,174
6239,173
6240,172
6241,171
6242,170
6243,169
6244,168
6245,167
6246,166
6247,165
6248,164
6249,163
6250,162
6251,161
6252,160
6253,159
6254,158
6255,157
6256,156
6257,155
6258,154
6259,153
6260,152
6261,151
6262,150
6263,149
6264,148
6265,147
6266,146
6267,145
6268,144
6269,143
6270,142
6271,141
6272,140
6273,139
6274,138
6275,137
6276,136
6277,135
6278,134
6279,133
6280,132
6281,131
6282,130
6283,129
6284,128
6285,127
6286,126
6287,125
6288,124
6289,123
6290,122
6291,121
6292,120
6293,119
6294,118
6295,117
6296,116
6297,115
6298,114
6299,113
6300,112
6301,111
6302,110
6303,109
6304,108
6305,107
6306,106
6307,105
6308,104
6309,103
6310,102
6311,101
6312,100
6313,99
6314,98
6315,97
6316,96
6317,95
6318,94
6319,93
6320,92
6321,91
6322,90
6323,89
6324,88
6325,87
6326,86
6327,85
6328,84
6329,83
6330,82
6331,81
6332,80
6333,79
6334,78
6335,77
6336,76
6337,75
6338,74
6339,73
6340,72
6341,71
6342,70
6343,69
6344,68
6345,67
6346,66
6347,65
6348,64
6349,63
6350,62
6351,61
6352,60
6353,59
6354,58
6355,57
6356,56
6357,55
6358,54
6359,53
6360,52
6361,51
6362,50
6363,49
6364,48
6365,47
6366,46
6367,45
6368,44
6369,43
6370,42
6371,41
6372,40
6373,39
6374,38
6375,37
6376,36
6377,35
6378,34
6379,33
6380,32
6381,31
6382,30
6383,29
6384,28
6385,27
6386,26
6387,25
6388,24
6389,23
6390,22
6391,21
6392,20
6393,19
6394,18
6395,17
6396,16
6397,15
6398,14
6399,13
6400,12
6401,11
6402,10
6403,9
6404,8
6405,7
6406,6
6407,5
6408,4
6409,3
6410,2
6411,1
6412,0
6413,199
6414,198
6415,197
6416,196
6417,195
6418,194
6419,193
6420,192
6421,191
6422,190
6423,189
6424,188
6425,187
6426,186
6427,185
6428,184
6429,183
6430,182
6431,181
6432,180
6433,179
6434,178
6435,177
6436,176
6437,175
6438,174
6439,173
6440,172
6441,171
6442,170
6443,169
6444,168
6445,167
6446,166
6447,165
6448,164
6449,163
6450,162
6451,161
6452,160
6453,159
6454,158
6455,157
6456,156
6457,155
6458,154
6459,153
6460,152
6461,151
6462,150
6463,149
6464,148
6465,147
6466,146
6467,145
6468,144
6469,143
6470,142
6471,141
6472,140
6473,139
6474,138
6475,137
6476,136
6477,135
6478,134
6479,133
6480,132
6481,131
6482,130
6483,129
6484,128
6485,127
6486,126
6487,125
6488,124
6489,123
6490,122
6491,121
6492,120
6493,119
6494,118
6495,117
6496,116
6497,115
6498,114
6499,113
6500,112
6501,111
6502,110
6503,109
6504,108
6505,107
6506,106
6507,105
6508,104
6509,103
6510,102
6511,101
6512,100
6513,99
6514,98
6515,97
6516,96
6517,95
6518,94
6519,93
6520,92
6521,91
6522,90
6523,89
6524,88
6525,87
6526,86
6527,85
6528,84
6529,83
6530,82
6531,81
6532,80
6533,79
6534,78
6535,77
6536,76
6537,75
6538,74
6539,73
6540,72
6541,71
6542,70
6543,69
6544,68
6545,67
6546,66
6547,65
6548,64
6549,63
6550,62
6551,61
6552,60
6553,59
6554,58
6555,57
6556,56
6557,55
6558,54
6559,53
6560,52
6561,51
6562,50
6563,49
6564,48
6565,47
6566,46
6567,45
6568,44
6569,43
6570,42
6571,41
6572,40
6573,39
6574,38
6575,37
6576,36
6577,35
6578,34
6579,33
6580,32
6581,31
6582,30
6583,29
6584,28
6585,27
6586,26
6587,25
6588,24
6589,23
6590,22
6591,21
6592,20
6593,19
6594,18
6595,17
6596,16
6597,15
6598,14
6599,13
6600,12
6601,11
6602,10
6603,9
6604,8
6605,7
6606,6
6607,5
6608,4
6609,3
6610,2
6611,1
6612,0
6613,194
6614,193
6615,192
6616,191
6617,190
6618,189
6619,188
6620,187
6621,186
6622,185
6623,184
6624,183
6625,182
6626,181
6627,180
6628,179
6629,178
6630,177
6631,176
6632,175
6633,174
6634,173
6635,172
6636,171
6637,170
6638,169
6639,168
6640,167
6641,166
6642,165
6643,164
6644,163
6645,162
6646,161
6647,160
6648,159
6649,158
6650,157
6651,156
6652,155
6653,154
6654,153
6655,152
6656,151
6657,150
6658,149
6659,148
6660,147
6661,146
6662,145
6663,144
6664,143
6665,142
6666,141
6667,140
6668,139
6669,138
6670,137
6671,136
6672,135
6673,134
6674,133
6675,132
6676,131
6677,130
6678,129
6679,128
6680,127
6681,126
6682,125
6683,124
6684,123
6685,122
6686,121
6687,120
6688,119
6689,118
6690,117
6691,116
6692,115
6693,114
6694,113
6695,112
6696,111
6697,110
6698,109
6699,108
6700,107
6701,106
6702,105
6703,104
6704,103
6705,102
6706,101
6707,100
6708,99
6709,98
6710,97
6711,96
6712,95
6713,94
6714,93
6715,92
6716,91
6717,90
6718,89
6719,88
6720,87
6721,86
6722,85
6723,84
6724,83
6725,82
6726,81
6727,80
6728,79
6729,78
6730,77
6731,76
6732,75
6733,74
6734,73
6735,72
6736,71
6737,70
6738,69
6739,68
6740,67
6741,66
6742,65
6743,64
6744,63
6745,62
6746,61
6747,60
6748,59
6749,58
6750,57
6751,56
6752,55
6753,54
6754,53
6755,52
6756,51
6757,50
6758,49
6759,48
6760,47
6761,46
6762,45
6763,44
6764,43
6765,42
6766,41
6767,40
6768,39
6769,38
6770,37
6771,36
6772,35
6773,34
6774,33
6775,32
6776,31
6777,30
6778,29
6779,28
6780,27
6781,26
6782,25
6783,24
6784,23
6785,22
6786,21
6787,20
6788,19
6789,18
6790,17
6791,16
6792,15
6793,14
6794,13
6795,12
6796,11
6797,10
6798,9
6799,8
6800,7
6801,6
6802,5
6803,4
6804,3
6805,2
6806,1
6807,0
6808,180
6809,179
6810,178
6811,177
6812,176
6813,175
6814,174
6815,173
6816,172
6817,171
6818,170
6819,169
6820,168
6821,167
6822,166
6823,165
6824,164
6825,163
6826,162
6827,161
6828,160
6829,159
6830,158
6831,157
6832,156
6833,155
6834,154
6835,153
6836,152
6837,151
6838,150
6839,149
6840,148
6841,147
6842,146
6843,145
6844,144
6845,143
6846,142
6847,141
6848,140
6849,139
6850,138
6851,137
6852,136
6853,135
6854,134
6855,133
6856,132
6857,131
6858,130
6859,129
6860,128
6861,127
6862,126
6863,125
6864,124
6865,123
6866,122
6867,121
6868,120
6869,119
6870,118
6871,117
6872,116
6873,115
6874,114
6875,113
6876,112
6877,111
6878,110
6879,109
6880,108
6881,107
6882,106
6883,105
6884,104
6885,103
6886,102
6887,101
6888,100
6889,99
6890,98
6891,97
6892,96
6893,95
6894,94
6895,93
6896,92
6897,91
6898,90
6899,89
6900,88
6901,87
6902,86
6903,85
6904,84
6905,83
6906,82
6907,81
6908,80
6909,79
6910,78
6911,77
6912,76
6913,75
6914,74
6915,73
6916,72
6917,71
6918,70
6919,69
6920,68
6921,67
6922,66
6923,65
6924,64
6925,63
6926,62
6927,61
6928,60
6929,59
6930,58
6931,57
6932,56
6933,55
6934,54
6935,53
6936,52
6937,51
6938,50
6939,49
6940,48
6941,47
6942,46
6943,45
6944,44
6945,43
6946,42
6947,41
6948,40
6949,39
6950,38
6951,37
6952,36
6953,35
6954,34
6955,33
6956,32
6957,31
6958,30
6959,29
6960,28
6961,27
6962,26
6963,25
6964,24
6965,23
6966,22
6967,21
6968,20
6969,19
6970,18
6971,17
6972,16
6973,15
6974,14
6975,13
6976,12
6977,11
6978,10
6979,9
6980,8
6981,7
6982,6
6983,5
6984,4
6985,3
6986,2
6987,1
6988,0
6989,157
6990,156
6991,155
6992,154
6993,153
6994,152
6995,151
6996,150
6997,149
6998,148
6999,147
7000,146
7001,145
7002,144
7003,143
7004,142
7005,141
7006,140
7007,139
7008,138
7009,137
7010,136
7011,135
7012,134
7013,133
7014,132
7015,131
7016,130
7017,129
7018,128
7019,127
7020,126
7021,125
7022,124
7023,123
7024,122
7025,121
7026,120
7027,119
7028,118
7029,117
7030,116
7031,115
7032,114
7033,113
7034,112
7035,111
7036,110
7037,109
7038,108
7039,107
7040,106
7041,105
7042,104
7043,103
7044,102
7045,101
7046,100
7047,99
7048,98
7049,97
7050,96
7051,95
7052,94
7053,93
7054,92
7055,91
7056,90
7057,89
7058,88
7059,87
7060,86
7061,85
7062,84
7063,83
7064,82
7065,81
7066,80
7067,79
7068,78
7069,77
7070,76
7071,75
7072,74
7073,73
7074,72
7075,71
7076,70
7077,69
7078,68
7079,67
7080,66
7081,65
7082,64
7083,63
7084,62
7085,61
7086,60
7087,59
7088,58
7089,57
7090,56
7091,55
7092,54
7093,53
7094,52
7095,51
7096,50
7097,49
7098,48
7099,47
7100,46
7101,45
7102,44
7103,43
7104,42
7105,41
7106,40
7107,39
7108,38
7109,37
7110,36
7111,35
7112,34
7113,33
7114,32
7115,31
7116,30
7117,29
7118,28
7119,27
7120,26
7121,25
7122,24
7123,23
7124,22
7125,21
7126,20
7127,19
7128,18
7129,17
7130,16
7131,15
7132,14
7133,13
7134,12
7135,11
7136,10
7137,9
7138,8
7139,7
7140,6
7141,5
7142,4
7143,3
7144,2
7145,1
7146,0
7147,169
7148,168
7149,167
7150,166
7151,165
7152,164
7153,163
7154,162
7155,161
7156,160
7157,159
7158,158
7159,157
7160,156
7161,155
7162,154
7163,153
7164,152
7165,151
7166,150
7167,149
7168,148
7169,147
7170,146
7171,145
7172,144
7173,143
7174,142
7175,141
7176,140
7177,139
7178,138
7179,137
7180,136
7181,135
7182,134
7183,133
7184,132
7185,131
7186,130
7187,129
7188,128
7189,127
7190,126
7191,125
7192,124
7193,123
7194,122
7195,121
7196,120
7197,119
7198,118
7199,117
7200,116
7201,115
7202,114
7203,113
7204,112
7205,111
7206,110
7207,109
7208,108
7209,107
7210,106
7211,105
7212,104
7213,103
7214,102
7215,101
7216,100
7217,99
7218,98
7219,97
7220,96
7221,95
7222,94
7223,93
7224,92
7225,91
7226,90
7227,89
7228,88
7229,87
7230,86
7231,85
7232,84
7233,83
7234,82
7235,81
7236,80
7237,79
7238,78
7239,77
7240,76
7241,75
7242,74
7243,73
7244,72
7245,71
7246,70
7247,69
7248,68
7249,67
7250,66
7251,65
7252,64
7253,63
7254,62
7255,61
7256,60
7257,59
7258,58
7259,57
7260,56
7261,55
7262,54
7263,53
7264,52
7265,51
7266,50
7267,49
7268,48
7269,47
7270,46
7271,45
7272,44
7273,43
7274,42
7275,41
7276,40
7277,39
7278,38
7279,37
7280,36
7281,35
7282,34
7283,33
7284,32
7285,31
7286,30
7287,29
7288,28
7289,27
7290,26
7291,25
7292,24
7293,23
7294,22
7295,21
7296,20
7297,19
7298,18
7299,17
7300,16
7301,15
7302,14
7303,13
7304,12
7305,11
7306,10
7307,9
7308,8
7309,7
7310,6
7311,5
7312,4
7313,3
7314,2
7315,1
7316,0
7317,193
7318,192
7319,191
7320,190
7321,189
7322,188
7323,187
7324,186
7325,185
7326,184
7327,183
7328,182
7329,181
7330,180
7331,179
7332,178
7333,177
7334,176
7335,175
7336,174
7337,173
7338,172
7339,171
7340,170
7341,169
7342,168
7343,167
7344,166
7345,165
7346,164
7347,163
7348,162
7349,161
7350,160
7351,159
7352,158
7353,157
7354,156
7355,155
7356,154
7357,153
7358,152
7359,151
7360,150
7361,149
7362,148
7363,147
7364,146
7365,145
7366,144
7367,143
7368,142
7369,141
7370,140
7371,139
7372,138
7373,137
7374,136
7375,135
7376,134
7377,133
7378,132
7379,131
7380,130
7381,129
7382,128
7383,127
7384,126
7385,125
7386,124
7387,123
7388,122
7389,121
7390,120
7391,119
7392,118
7393,117
7394,116
7395,115
7396,114
7397,113
7398,112
7399,111
7400,110
7401,109
7402,108
7403,107
7404,106
7405,105
7406,104
7407,103
7408,102
7409,101
7410,100
7411,99
7412,98
7413,97
7414,96
7415,95
7416,94
7417,93
7418,92
7419,91
7420,90
7421,89
7422,88
7423,87
7424,86
7425,85
7426,84
7427,83
7428,82
7429,81
7430,80
7431,79
7432,78
7433,77
7434,76
7435,75
7436,74
7437,73
7438,72
7439,71
7440,70
7441,69
7442,68
7443,67
7444,66
7445,65
7446,64
7447,63
7448,62
7449,61
7450,60
7451,59
7452,58
7453,57
7454,56
7455,55
7456,54
7457,53
7458,52
7459,51
7460,50
7461,49
7462,48
7463,47
7464,46
7465,45
7466,44
7467,43
7468,42
7469,41
7470,40
7471,39
7472,38
7473,37
7474,36
7475,35
7476,34
7477,33
7478,32
7479,31
7480,30
7481,29
7482,28
7483,27
7484,26
7485,25
7486,24
7487,23
7488,22
7489,21
7490,20
7491,19
7492,18
7493,17
7494,16
7495,15
7496,14
7497,13
7498,12
7499,11
7500,10
7501,9
7502,8
7503,7
7504,6
7505,5
7506,4
7507,3
7508,2
7509,1
7510,0
7511,127
7512,126
7513,125
7514,124
7515,123
7516,122
7517,121
7518,120
7519,119
7520,118
7521,117
7522,116
7523,115
7524,114
7525,113
7526,112
7527,111
7528,110
7529,109
7530,108
7531,107
7532,106
7533,105
7534,104
7535,103
7536,102
7537,101
7538,100
7539,99
7540,98
7541,97
7542,96
7543,95
7544,94
7545,93
7546,92
7547,91
7548,90
7549,89
7550,88
7551,87
7552,86
7553,85
7554,84
7555,83
7556,82
7557,81
7558,80
7559,79
7560,78
7561,77
7562,76
7563,75
7564,74
7565,73
7566,72
7567,71
7568,70
7569,69
7570,68
7571,67
7572,66
7573,65
7574,64
7575,63
7576,62
7577,61
7578,60
7579,59
7580,58
7581,57
7582,56
7583,55
7584,54
7585,53
7586,52
7587,51
7588,50
7589,49
7590,48
7591,47
7592,46
7593,45
7594,44
7595,43
7596,42
7597,41
7598,40
7599,39
7600,38
7601,37
7602,36
7603,35
7604,34
7605,33
7606,32
7607,31
7608,30
7609,29
7610,28
7611,27
7612,26
7613,25
7614,24
7615,23
7616,22
7617,21
7618,20
7619,19
7620,18
7621,17
7622,16
7623,15
7624,14
7625,13
7626,12
7627,11
7628,10
7629,9
7630,8
7631,7
7632,6
7633,5
7634,4
7635,3
7636,2
7637,1
7638,0
7639,187
7640,186
7641,185
7642,184
7643,183
7644,182
7645,181
7646,180
7647,179
7648,178
7649,177
7650,176
7651,175
7652,174
7653,173
7654,172
7655,171
7656,170
7657,169
7658,168
7659,167
7660,166
7661,165
7662,164
7663,163
7664,162
7665,161
7666,160
7667,159
7668,158
7669,157
7670,156
7671,155
7672,154
7673,153
7674,152
7675,151
7676,150
7677,149
7678,148
7679,147
7680,146
7681,145
7682,144
7683,143
7684,142
7685,141
7686,140
7687,139
7688,138
7689,137
7690,136
7691,135
7692,134
7693,133
7694,132
7695,131
7696,130
7697,129
7698,128
7699,127
7700,126
7701,125
7702,124
7703,123
7704,122
7705,121
7706,120
7707,119
7708,118
7709,117
7710,116
7711,115
7712,114
7713,113
7714,112
7715,111
7716,110
7717,109
7718,108
7719,107
7720,106
7721,105
7722,104
7723,103
7724,102
7725,101
7726,100
7727,99
7728,98
7729,97
7730,96
7731,95
7732,94
7733,93
7734,92
7735,91
7736,90
7737,89
7738,88
7739,87
7740,86
7741,85
7742,84
7743,83
7744,82
7745,81
7746,80
7747,79
7748,78
7749,77
7750,76
7751,75
7752,74
7753,73
7754,72
7755,71
7756,70
7757,69
7758,68
7759,67
7760,66
7761,65
7762,64
7763,63
7764,62
7765,61
7766,60
7767,59
7768,58
7769,57
7770,56
7771,55
7772,54
7773,53
7774,52
7775,51
7776,50
7777,49
7778,48
7779,47
7780,46
7781,45
7782,44
7783,43
7784,42
7785,41
7786,40
7787,39
7788,38
7789,37
7790,36
7791,35
7792,34
7793,33
7794,32
7795,31
7796,30
7797,29
7798,28
7799,27
7800,26
7801,25
7802,24
7803,23
7804,22
7805,21
7806,20
7807,19
7808,18
7809,17
7810,16
7811,15
7812,14
7813,13
7814,12
7815,11
7816,10
7817,9
7818,8
7819,7
7820,6
7821,5
7822,4
7823,3
7824,2
7825,1
7826,0
7827,215
7828,214
7829,213
7830,212
7831,211
7832,210
7833,209
7834,208
7835,207
7836,206
7837,205
7838,204
7839,203
7840,202
7841,201
7842,200
7843,199
7844,198
7845,197
7846,196
7847,195
7848,194
7849,193
7850,192
7851,191
7852,190
7853,189
7854,188
7855,187
7856,186
7857,185
7858,184
7859,183
7860,182
7861,181
7862,180
7863,179
7864,178
7865,177
7866,176
7867,175
7868,174
7869,173
7870,172
7871,171
7872,170
7873,169
7874,168
7875,167
7876,166
7877,165
7878,164
7879,163
7880,162
7881,161
7882,160
7883,159
7884,158
7885,157
7886,156
7887,155
7888,154
7889,153
7890,152
7891,151
7892,150
7893,149
7894,148
7895,147
7896,146
7897,145
7898,144
7899,143
7900,142
7901,141
7902,140
7903,139
7904,138
7905,137
7906,136
7907,135
7908,134
7909,133
7910,132
7911,131
7912,130
7913,129
7914,128
7915,127
7916,126
7917,125
7918,124
7919,123
7920,122
7921,121
7922,120
7923,119
7924,118
7925,117
7926,116
7927,115
7928,114
7929,113
7930,112
7931,111
7932,110
7933,109
7934,108
7935,107
7936,106
7937,105
7938,104
7939,103
7940,102
7941,101
7942,100
7943,99
7944,98
7945,97
7946,96
7947,95
7948,94
7949,93
7950,92
7951,91
7952,90
7953,89
7954,88
7955,87
7956,86
7957,85
7958,84
7959,83
7960,82
7961,81
7962,80
7963,79
7964,78
7965,77
7966,76
7967,75
7968,74
7969,73
7970,72
7971,71
7972,70
7973,69
7974,68
7975,67
7976,66
7977,65
7978,64
7979,63
7980,62
7981,61
7982,60
7983,59
7984,58
7985,57
7986,56
7987,55
7988,54
7989,53
7990,52
7991,51
7992,50
7993,49
7994,48
7995,47
7996,46
7997,45
7998,44
7999,43
8000,42
8001,41
8002,40
8003,39
8004,38
8005,37
8006,36
8007,35
8008,34
8009,33
8010,32
8011,31
8012,30
8013,29
8014,28
8015,27
8016,26
8017,25
8018,24
8019,23
8020,22
8021,21
8022,20
8023,19
8024,18
8025,17
8026,16
8027,15
8028,14
8029,13
8030,12
8031,11
8032,10
8033,9
8034,8
8035,7
8036,6
8037,5
8038,4
8039,3
8040,2
8041,1
8042,0
8043,195
8044,194
8045,193
8046,192
8047,191
8048,190
8049,189
8050,188
8051,187
8052,186
8053,185
8054,184
8055,183
8056,182
8057,181
8058,180
8059,179
8060,178
8061,177
8062,176
8063,175
8064,174
8065,173
8066,172
8067,171
8068,170
8069,169
8070,168
8071,167
8072,166
8073,165
8074,164
8075,163
8076,162
8077,161
8078,160
8079,159
8080,158
8081,157
8082,156
8083,155
8084,154
8085,153
8086,152
8087,151
8088,150
8089,149
8090,148
8091,147
8092,146
8093,145
8094,144
8095,143
8096,142
8097,141
8098,140
8099,139
8100,138
8101,137
8102,136
8103,135
8104,134
8105,133
8106,132
8107,131
8108,130
8109,129
8110,128
8111,127
8112,126
8113,125
8114,124
8115,123
8116,122
8117,121
8118,120
8119,119
8120,118
8121,117
8122,116
8123,115
8124,114
8125,113
8126,112
8127,111
8128,110
8129,109
8130,108
8131,107
8132,106
8133,105
8134,104
8135,103
8136,102
8137,101
8138,100
8139,99
8140,98
8141,97
8142,96
8143,95
8144,94
8145,93
8146,92
8147,91
8148,90
8149,89
8150,88
8151,87
8152,86
8153,85
8154,84
8155,83
8156,82
8157,81
8158,80
8159,79
8160,78
8161,77
8162,76
8163,75
8164,74
8165,73
8166,72
8167,71
8168,70
8169,69
8170,68
8171,67
8172,66
8173,65
8174,64
8175,63
8176,62
8177,61
8178,60
8179,59
8180,58
8181,57
8182,56
8183,55
8184,54
8185,53
8186,52
8187,51
8188,50
8189,49
8190,48
8191,47
8192,46
8193,45
8194,44
8195,43
8196,42
8197,41
8198,40
8199,39
8200,38
8201,37
8202,36
8203,35
8204,34
8205,33
8206,32
8207,31
8208,30
8209,29
8210,28
8211,27
8212,26
8213,25
8214,24
8215,23
8216,22
8217,21
8218,20
8219,19
8220,18
8221,17
8222,16
8223,15
8224,14
8225,13
8226,12
8227,11
8228,10
8229,9
8230,8
8231,7
8232,6
8233,5
8234,4
8235,3
8236,2
8237,1
8238,0
8239,206
8240,205
8241,204
8242,203
8243,202
8244,201
8245,200
8246,199
8247,198
8248,197
8249,196
8250,195
8251,194
8252,193
8253,192
8254,191
8255,190
8256,189
8257,188
8258,187
8259,186
8260,185
8261,184
8262,183
8263,182
8264,181
8265,180
8266,179
8267,178
8268,177
8269,176
8270,175
8271,174
8272,173
8273,172
8274,171
8275,170
8276,169
8277,168
8278,167
8279,166
8280,165
8281,164
8282,163
8283,162
8284,161
8285,160
8286,159
8287,158
8288,157
8289,156
8290,155
8291,154
8292,153
8293,152
8294,151
8295,150
8296,149
8297,148
8298,147
8299,146
8300,145
8301,144
8302,143
8303,142
8304,141
